Date,Open,High,Low,Close,Volume,Adjusted Close
2009-09-24,3080.93,3080.93,3080.93,3080.93,0.0,3080.93
2009-09-23,3060.07,3060.07,3060.07,3060.07,0.0,3060.07
2009-09-22,3131.03,3131.03,3131.03,3131.03,0.0,3131.03
2009-09-21,3208.6,3208.6,3208.6,3208.6,0.0,3208.6
2009-09-18,3199.69,3199.69,3199.69,3199.69,0.0,3199.69
2009-09-17,3320.1,3320.1,3320.1,3320.1,0.0,3320.1
2009-09-16,3258.24,3258.24,3258.24,3258.24,0.0,3258.24
2009-09-15,3302.64,3302.64,3302.64,3302.64,0.0,3302.64
2009-09-14,3293.39,3293.39,3293.39,3293.39,0.0,3293.39
2009-09-11,3238.13,3238.13,3238.13,3238.13,0.0,3238.13
2009-09-10,3162.91,3162.91,3162.91,3162.91,0.0,3162.91
2009-09-09,3194.91,3194.91,3194.91,3194.91,0.0,3194.91
2009-09-08,3170.97,3170.97,3170.97,3170.97,0.0,3170.97
2009-09-07,3104.21,3104.21,3104.21,3104.21,0.0,3104.21
2009-09-04,3077.14,3077.14,3077.14,3077.14,0.0,3077.14
2009-09-03,3051.96,3051.96,3051.96,3051.96,0.0,3051.96
2009-09-02,2890.93,2890.93,2890.93,2890.93,0.0,2890.93
2009-09-01,2843.7,2843.7,2843.7,2843.7,0.0,2843.7
2009-08-31,2830.27,2830.27,2830.27,2830.27,0.0,2830.27
2009-08-28,3046.78,3046.78,3046.78,3046.78,0.0,3046.78
2009-08-27,3156.3,3156.3,3156.3,3156.3,0.0,3156.3
2009-08-26,3172.39,3172.39,3172.39,3172.39,0.0,3172.39
2009-08-25,3109.83,3109.83,3109.83,3109.83,0.0,3109.83
2009-08-24,3229.6,3229.6,3229.6,3229.6,0.0,3229.6
2009-08-21,3203.62,3203.62,3203.62,3203.62,0.0,3203.62
2009-08-20,3144.39,3144.39,3144.39,3144.39,0.0,3144.39
2009-08-19,3014.57,3014.57,3014.57,3014.57,0.0,3014.57
2009-08-18,3171.99,3171.99,3171.99,3171.99,0.0,3171.99
2009-08-17,3140.27,3140.27,3140.27,3140.27,0.0,3140.27
2009-08-14,3344.46,3344.46,3344.46,3344.46,0.0,3344.46
2009-08-13,3440.82,3440.82,3440.82,3440.82,0.0,3440.82
2009-08-12,3397.4,3397.4,3397.4,3397.4,0.0,3397.4
2009-08-11,3556.38,3556.38,3556.38,3556.38,0.0,3556.38
2009-08-10,3544.54,3544.54,3544.54,3544.54,0.0,3544.54
2009-08-07,3555.09,3555.09,3555.09,3555.09,0.0,3555.09
2009-08-06,3663.12,3663.12,3663.12,3663.12,0.0,3663.12
2009-08-05,3740.94,3740.94,3740.94,3740.94,0.0,3740.94
2009-08-04,3786.61,3786.61,3786.61,3786.61,0.0,3786.61
2009-08-03,3787.03,3787.03,3787.03,3787.03,0.0,3787.03
2009-07-31,3734.62,3734.62,3734.62,3734.62,0.0,3734.62
2009-07-30,3634.82,3634.82,3634.82,3634.82,0.0,3634.82
2009-07-29,3558.51,3558.51,3558.51,3558.51,0.0,3558.51
2009-07-28,3755.82,3755.82,3755.82,3755.82,0.0,3755.82
2009-07-27,3743.63,3743.63,3743.63,3743.63,0.0,3743.63
2009-07-24,3667.56,3667.56,3667.56,3667.56,0.0,3667.56
2009-07-23,3651.97,3651.97,3651.97,3651.97,0.0,3651.97
2009-07-22,3606.92,3606.92,3606.92,3606.92,0.0,3606.92
2009-07-21,3539.83,3539.83,3539.83,3539.83,0.0,3539.83
2009-07-20,3591.12,3591.12,3591.12,3591.12,0.0,3591.12
2009-07-17,3519.81,3519.81,3519.81,3519.81,0.0,3519.81
2009-07-16,3501.24,3501.24,3501.24,3501.24,0.0,3501.24
2009-07-15,3493.3,3493.3,3493.3,3493.3,0.0,3493.3
2009-07-14,3454.75,3454.75,3454.75,3454.75,0.0,3454.75
2009-07-13,3361.01,3361.01,3361.01,3361.01,0.0,3361.01
2009-07-10,3398.31,3398.31,3398.31,3398.31,0.0,3398.31
2009-07-09,3396.3,3396.3,3396.3,3396.3,0.0,3396.3
2009-07-08,3352.27,3352.27,3352.27,3352.27,0.0,3352.27
2009-07-07,3340.49,3340.49,3340.49,3340.49,0.0,3340.49
2009-07-06,3374.75,3374.75,3374.75,3374.75,0.0,3374.75
2009-07-03,3327.14,3327.14,3327.14,3327.14,0.0,3327.14
2009-07-02,3282.36,3282.36,3282.36,3282.36,0.0,3282.36
2009-07-01,3237.9,3237.9,3237.9,3237.9,0.0,3237.9
2009-06-30,3166.47,3166.47,3166.47,3166.47,0.0,3166.47
2009-06-29,3179.97,3179.97,3179.97,3179.97,0.0,3179.97
2009-06-26,3128.42,3128.42,3128.42,3128.42,0.0,3128.42
2009-06-25,3117.92,3117.92,3117.92,3117.92,0.0,3117.92
2009-06-24,3120.73,3120.73,3120.73,3120.73,0.0,3120.73
2009-06-23,3083.9,3083.9,3083.9,3083.9,0.0,3083.9
2009-06-22,3082.56,3082.56,3082.56,3082.56,0.0,3082.56
2009-06-19,3080.0,3080.0,3080.0,3080.0,0.0,3080.0
2009-06-18,3057.43,3057.43,3057.43,3057.43,0.0,3057.43
2009-06-17,3010.59,3010.59,3010.59,3010.59,0.0,3010.59
2009-06-16,2961.22,2961.22,2961.22,2961.22,0.0,2961.22
2009-06-15,2966.19,2966.19,2966.19,2966.19,0.0,2966.19
2009-06-12,2906.29,2906.29,2906.29,2906.29,0.0,2906.29
2009-06-11,2961.63,2961.63,2961.63,2961.63,0.0,2961.63
2009-06-10,2989.59,2989.59,2989.59,2989.59,0.0,2989.59
2009-06-09,2960.56,2960.56,2960.56,2960.56,0.0,2960.56
2009-06-08,2948.48,2948.48,2948.48,2948.48,0.0,2948.48
2009-06-05,2939.31,2939.31,2939.31,2939.31,0.0,2939.31
2009-06-04,2953.75,2953.75,2953.75,2953.75,0.0,2953.75
2009-06-03,2939.39,2939.39,2939.39,2939.39,0.0,2939.39
2009-06-02,2865.1,2865.1,2865.1,2865.1,0.0,2865.1
2009-06-01,2858.34,2858.34,2858.34,2858.34,0.0,2858.34
2009-05-29,2759.71,2759.71,2759.71,2759.71,0.0,2759.71
2009-05-28,2759.71,2759.71,2759.71,2759.71,0.0,2759.71
2009-05-27,2759.71,2759.71,2759.71,2759.71,0.0,2759.71
2009-05-26,2719.76,2719.76,2719.76,2719.76,0.0,2719.76
2009-05-25,2752.72,2752.72,2752.72,2752.72,0.0,2752.72
2009-05-22,2740.68,2740.68,2740.68,2740.68,0.0,2740.68
2009-05-21,2750.01,2750.01,2750.01,2750.01,0.0,2750.01
2009-05-20,2812.86,2812.86,2812.86,2812.86,0.0,2812.86
2009-05-19,2840.08,2840.08,2840.08,2840.08,0.0,2840.08
2009-05-18,2810.57,2810.57,2810.57,2810.57,0.0,2810.57
2009-05-15,2796.12,2796.12,2796.12,2796.12,0.0,2796.12
2009-05-14,2792.6,2792.6,2792.6,2792.6,0.0,2792.6
2009-05-13,2814.0,2814.0,2814.0,2814.0,0.0,2814.0
2009-05-12,2788.56,2788.56,2788.56,2788.56,0.0,2788.56
2009-05-11,2725.32,2725.32,2725.32,2725.32,0.0,2725.32
2009-05-08,2789.22,2789.22,2789.22,2789.22,0.0,2789.22
2009-05-07,2767.08,2767.08,2767.08,2767.08,0.0,2767.08
2009-05-06,2764.98,2764.98,2764.98,2764.98,0.0,2764.98
2009-05-05,2727.01,2727.01,2727.01,2727.01,0.0,2727.01
2009-05-04,2714.3,2714.3,2714.3,2714.3,0.0,2714.3
2009-05-01,2622.93,2622.93,2622.93,2622.93,0.0,2622.93
2009-04-30,2622.93,2622.93,2622.93,2622.93,0.0,2622.93
2009-04-29,2605.37,2605.37,2605.37,2605.37,0.0,2605.37
2009-04-28,2518.53,2518.53,2518.53,2518.53,0.0,2518.53
2009-04-27,2513.29,2513.29,2513.29,2513.29,0.0,2513.29
2009-04-24,2572.89,2572.89,2572.89,2572.89,0.0,2572.89
2009-04-23,2593.56,2593.56,2593.56,2593.56,0.0,2593.56
2009-04-22,2576.28,2576.28,2576.28,2576.28,0.0,2576.28
2009-04-21,2675.44,2675.44,2675.44,2675.44,0.0,2675.44
2009-04-20,2707.67,2707.67,2707.67,2707.67,0.0,2707.67
2009-04-17,2650.69,2650.69,2650.69,2650.69,0.0,2650.69
2009-04-16,2687.11,2687.11,2687.11,2687.11,0.0,2687.11
2009-04-15,2686.99,2686.99,2686.99,2686.99,0.0,2686.99
2009-04-14,2676.87,2676.87,2676.87,2676.87,0.0,2676.87
2009-04-13,2656.52,2656.52,2656.52,2656.52,0.0,2656.52
2009-04-10,2595.53,2595.53,2595.53,2595.53,0.0,2595.53
2009-04-09,2517.67,2517.67,2517.67,2517.67,0.0,2517.67
2009-04-08,2479.35,2479.35,2479.35,2479.35,0.0,2479.35
2009-04-07,2576.95,2576.95,2576.95,2576.95,0.0,2576.95
2009-04-06,2570.5,2570.5,2570.5,2570.5,0.0,2570.5
2009-04-03,2570.5,2570.5,2570.5,2570.5,0.0,2570.5
2009-04-02,2576.4,2576.4,2576.4,2576.4,0.0,2576.4
2009-04-01,2548.22,2548.22,2548.22,2548.22,0.0,2548.22
2009-03-31,2507.79,2507.79,2507.79,2507.79,0.0,2507.79
2009-03-30,2484.49,2484.49,2484.49,2484.49,0.0,2484.49
2009-03-27,2498.93,2498.93,2498.93,2498.93,0.0,2498.93
2009-03-26,2479.79,2479.79,2479.79,2479.79,0.0,2479.79
2009-03-25,2401.33,2401.33,2401.33,2401.33,0.0,2401.33
2009-03-24,2451.78,2451.78,2451.78,2451.78,0.0,2451.78
2009-03-23,2439.4,2439.4,2439.4,2439.4,0.0,2439.4
2009-03-20,2379.84,2379.84,2379.84,2379.84,0.0,2379.84
2009-03-19,2382.56,2382.56,2382.56,2382.56,0.0,2382.56
2009-03-18,2332.65,2332.65,2332.65,2332.65,0.0,2332.65
2009-03-17,2322.4,2322.4,2322.4,2322.4,0.0,2322.4
2009-03-16,2241.61,2241.61,2241.61,2241.61,0.0,2241.61
2009-03-13,2205.42,2205.42,2205.42,2205.42,0.0,2205.42
2009-03-12,2215.7,2215.7,2215.7,2215.7,0.0,2215.7
2009-03-11,2220.38,2220.38,2220.38,2220.38,0.0,2220.38
2009-03-10,2240.78,2240.78,2240.78,2240.78,0.0,2240.78
2009-03-09,2202.53,2202.53,2202.53,2202.53,0.0,2202.53
2009-03-06,2286.58,2286.58,2286.58,2286.58,0.0,2286.58
2009-03-05,2304.92,2304.92,2304.92,2304.92,0.0,2304.92
2009-03-04,2285.15,2285.15,2285.15,2285.15,0.0,2285.15
2009-03-03,2142.15,2142.15,2142.15,2142.15,0.0,2142.15
2009-03-02,2164.67,2164.67,2164.67,2164.67,0.0,2164.67
2009-02-27,2140.49,2140.49,2140.49,2140.49,0.0,2140.49
2009-02-26,2190.19,2190.19,2190.19,2190.19,0.0,2190.19
2009-02-25,2304.25,2304.25,2304.25,2304.25,0.0,2304.25
2009-02-24,2301.85,2301.85,2301.85,2301.85,0.0,2301.85
2009-02-23,2410.48,2410.48,2410.48,2410.48,0.0,2410.48
2009-02-20,2344.32,2344.32,2344.32,2344.32,0.0,2344.32
2009-02-19,2298.41,2298.41,2298.41,2298.41,0.0,2298.41
2009-02-18,2275.84,2275.84,2275.84,2275.84,0.0,2275.84
2009-02-17,2385.29,2385.29,2385.29,2385.29,0.0,2385.29
2009-02-16,2462.25,2462.25,2462.25,2462.25,0.0,2462.25
2009-02-13,2399.06,2399.06,2399.06,2399.06,0.0,2399.06
2009-02-12,2318.34,2318.34,2318.34,2318.34,0.0,2318.34
2009-02-11,2331.14,2331.14,2331.14,2331.14,0.0,2331.14
2009-02-10,2326.75,2326.75,2326.75,2326.75,0.0,2326.75
2009-02-09,2296.67,2296.67,2296.67,2296.67,0.0,2296.67
2009-02-06,2237.28,2237.28,2237.28,2237.28,0.0,2237.28
2009-02-05,2150.97,2150.97,2150.97,2150.97,0.0,2150.97
2009-02-04,2166.41,2166.41,2166.41,2166.41,0.0,2166.41
2009-02-03,2108.91,2108.91,2108.91,2108.91,0.0,2108.91
2009-02-02,2057.06,2057.06,2057.06,2057.06,0.0,2057.06
2009-01-30,2032.68,2032.68,2032.68,2032.68,0.0,2032.68
2009-01-29,2032.68,2032.68,2032.68,2032.68,0.0,2032.68
2009-01-28,2032.68,2032.68,2032.68,2032.68,0.0,2032.68
2009-01-27,2032.68,2032.68,2032.68,2032.68,0.0,2032.68
2009-01-26,2032.68,2032.68,2032.68,2032.68,0.0,2032.68
2009-01-23,2032.68,2032.68,2032.68,2032.68,0.0,2032.68
2009-01-22,2044.55,2044.55,2044.55,2044.55,0.0,2044.55
2009-01-21,2021.71,2021.71,2021.71,2021.71,0.0,2021.71
2009-01-20,2025.19,2025.19,2025.19,2025.19,0.0,2025.19
2009-01-19,2012.46,2012.46,2012.46,2012.46,0.0,2012.46
2009-01-16,1990.21,1990.21,1990.21,1990.21,0.0,1990.21
2009-01-15,1954.87,1954.87,1954.87,1954.87,0.0,1954.87
2009-01-14,1955.24,1955.24,1955.24,1955.24,0.0,1955.24
2009-01-13,1876.19,1876.19,1876.19,1876.19,0.0,1876.19
2009-01-12,1920.69,1920.69,1920.69,1920.69,0.0,1920.69
2009-01-09,1918.36,1918.36,1918.36,1918.36,0.0,1918.36
2009-01-08,1887.99,1887.99,1887.99,1887.99,0.0,1887.99
2009-01-07,1931.18,1931.18,1931.18,1931.18,0.0,1931.18
2009-01-06,1942.8,1942.8,1942.8,1942.8,0.0,1942.8
2009-01-05,1882.96,1882.96,1882.96,1882.96,0.0,1882.96
2008-12-31,1817.72,1817.72,1817.72,1817.72,0.0,1817.72
2008-12-30,1833.44,1833.44,1833.44,1833.44,0.0,1833.44
2008-12-29,1854.76,1854.76,1854.76,1854.76,0.0,1854.76
2008-12-26,1862.1,1862.1,1862.1,1862.1,0.0,1862.1
2008-12-25,1870.77,1870.77,1870.77,1870.77,0.0,1870.77
2008-12-24,1887.07,1887.07,1887.07,1887.07,0.0,1887.07
2008-12-23,1918.95,1918.95,1918.95,1918.95,0.0,1918.95
2008-12-22,2017.55,2017.55,2017.55,2017.55,0.0,2017.55
2008-12-19,2052.11,2052.11,2052.11,2052.11,0.0,2052.11
2008-12-18,2045.1,2045.1,2045.1,2045.1,0.0,2045.1
2008-12-17,2001.42,2001.42,2001.42,2001.42,0.0,2001.42
2008-12-16,1994.45,1994.45,1994.45,1994.45,0.0,1994.45
2008-12-15,1975.03,1975.03,1975.03,1975.03,0.0,1975.03
2008-12-12,1960.38,1960.38,1960.38,1960.38,0.0,1960.38
2008-12-11,2046.34,2046.34,2046.34,2046.34,0.0,2046.34
2008-12-10,2096.39,2096.39,2096.39,2096.39,0.0,2096.39
2008-12-09,2040.85,2040.85,2040.85,2040.85,0.0,2040.85
2008-12-08,2095.04,2095.04,2095.04,2095.04,0.0,2095.04
2008-12-05,2013.18,2013.18,2013.18,2013.18,0.0,2013.18
2008-12-04,1982.93,1982.93,1982.93,1982.93,0.0,1982.93
2008-12-03,1952.67,1952.67,1952.67,1952.67,0.0,1952.67
2008-12-02,1868.63,1868.63,1868.63,1868.63,0.0,1868.63
2008-12-01,1864.2,1864.2,1864.2,1864.2,0.0,1864.2
2008-11-28,1829.92,1829.92,1829.92,1829.92,0.0,1829.92
2008-11-27,1870.47,1870.47,1870.47,1870.47,0.0,1870.47
2008-11-26,1843.49,1843.49,1843.49,1843.49,0.0,1843.49
2008-11-25,1834.29,1834.29,1834.29,1834.29,0.0,1834.29
2008-11-24,1837.64,1837.64,1837.64,1837.64,0.0,1837.64
2008-11-21,1920.73,1920.73,1920.73,1920.73,0.0,1920.73
2008-11-20,1932.43,1932.43,1932.43,1932.43,0.0,1932.43
2008-11-19,1953.16,1953.16,1953.16,1953.16,0.0,1953.16
2008-11-18,1839.82,1839.82,1839.82,1839.82,0.0,1839.82
2008-11-17,1987.22,1987.22,1987.22,1987.22,0.0,1987.22
2008-11-14,1943.65,1943.65,1943.65,1943.65,0.0,1943.65
2008-11-13,1874.08,1874.08,1874.08,1874.08,0.0,1874.08
2008-11-12,1801.82,1801.82,1801.82,1801.82,0.0,1801.82
2008-11-11,1781.36,1781.36,1781.36,1781.36,0.0,1781.36
2008-11-10,1801.67,1801.67,1801.67,1801.67,0.0,1801.67
2008-11-07,1677.83,1677.83,1677.83,1677.83,0.0,1677.83
2008-11-06,1649.78,1649.78,1649.78,1649.78,0.0,1649.78
2008-11-05,1691.42,1691.42,1691.42,1691.42,0.0,1691.42
2008-11-04,1627.76,1627.76,1627.76,1627.76,0.0,1627.76
2008-11-03,1653.54,1653.54,1653.54,1653.54,0.0,1653.54
2008-10-31,1663.66,1663.66,1663.66,1663.66,0.0,1663.66
2008-10-30,1697.66,1697.66,1697.66,1697.66,0.0,1697.66
2008-10-29,1658.22,1658.22,1658.22,1658.22,0.0,1658.22
2008-10-28,1705.82,1705.82,1705.82,1705.82,0.0,1705.82
2008-10-27,1654.67,1654.67,1654.67,1654.67,0.0,1654.67
2008-10-24,1781.6,1781.6,1781.6,1781.6,0.0,1781.6
2008-10-23,1834.78,1834.78,1834.78,1834.78,0.0,1834.78
2008-10-22,1833.32,1833.32,1833.32,1833.32,0.0,1833.32
2008-10-21,1881.41,1881.41,1881.41,1881.41,0.0,1881.41
2008-10-20,1896.73,1896.73,1896.73,1896.73,0.0,1896.73
2008-10-17,1833.26,1833.26,1833.26,1833.26,0.0,1833.26
2008-10-16,1820.9,1820.9,1820.9,1820.9,0.0,1820.9
2008-10-15,1914.36,1914.36,1914.36,1914.36,0.0,1914.36
2008-10-14,1934.62,1934.62,1934.62,1934.62,0.0,1934.62
2008-10-13,1985.49,1985.49,1985.49,1985.49,0.0,1985.49
2008-10-10,1906.96,1906.96,1906.96,1906.96,0.0,1906.96
2008-10-09,1995.3,1995.3,1995.3,1995.3,0.0,1995.3
2008-10-08,2022.88,2022.88,2022.88,2022.88,0.0,2022.88
2008-10-07,2102.45,2102.45,2102.45,2102.45,0.0,2102.45
2008-10-06,2128.7,2128.7,2128.7,2128.7,0.0,2128.7
2008-09-26,2243.66,2243.66,2243.66,2243.66,0.0,2243.66
2008-09-25,2223.53,2223.53,2223.53,2223.53,0.0,2223.53
2008-09-24,2138.85,2138.85,2138.85,2138.85,0.0,2138.85
2008-09-23,2123.48,2123.48,2123.48,2123.48,0.0,2123.48
2008-09-22,2207.61,2207.61,2207.61,2207.61,0.0,2207.61
2008-09-19,2073.11,2073.11,2073.11,2073.11,0.0,2073.11
2008-09-18,1895.99,1895.99,1895.99,1895.99,0.0,1895.99
2008-09-17,1929.14,1929.14,1929.14,1929.14,0.0,1929.14
2008-09-16,2000.65,2000.65,2000.65,2000.65,0.0,2000.65
2008-09-12,2077.85,2077.85,2077.85,2077.85,0.0,2077.85
2008-09-11,2072.13,2072.13,2072.13,2072.13,0.0,2072.13
2008-09-10,2143.18,2143.18,2143.18,2143.18,0.0,2143.18
2008-09-09,2139.15,2139.15,2139.15,2139.15,0.0,2139.15
2008-09-08,2126.52,2126.52,2126.52,2126.52,0.0,2126.52
2008-09-05,2183.43,2183.43,2183.43,2183.43,0.0,2183.43
2008-09-04,2251.15,2251.15,2251.15,2251.15,0.0,2251.15
2008-09-03,2245.96,2245.96,2245.96,2245.96,0.0,2245.96
2008-09-02,2285.41,2285.41,2285.41,2285.41,0.0,2285.41
2008-09-01,2309.17,2309.17,2309.17,2309.17,0.0,2309.17
2008-08-29,2391.64,2391.64,2391.64,2391.64,0.0,2391.64
2008-08-28,2335.86,2335.86,2335.86,2335.86,0.0,2335.86
2008-08-27,2325.29,2325.29,2325.29,2325.29,0.0,2325.29
2008-08-26,2331.53,2331.53,2331.53,2331.53,0.0,2331.53
2008-08-25,2400.55,2400.55,2400.55,2400.55,0.0,2400.55
2008-08-22,2404.93,2404.93,2404.93,2404.93,0.0,2404.93
2008-08-21,2443.98,2443.98,2443.98,2443.98,0.0,2443.98
2008-08-20,2532.94,2532.94,2532.94,2532.94,0.0,2532.94
2008-08-19,2348.47,2348.47,2348.47,2348.47,0.0,2348.47
2008-08-18,2313.4,2313.4,2313.4,2313.4,0.0,2313.4
2008-08-15,2447.61,2447.61,2447.61,2447.61,0.0,2447.61
2008-08-14,2443.51,2443.51,2443.51,2443.51,0.0,2443.51
2008-08-13,2444.67,2444.67,2444.67,2444.67,0.0,2444.67
2008-08-12,2444.16,2444.16,2444.16,2444.16,0.0,2444.16
2008-08-11,2456.81,2456.81,2456.81,2456.81,0.0,2456.81
2008-08-08,2591.46,2591.46,2591.46,2591.46,0.0,2591.46
2008-08-07,2720.44,2720.44,2720.44,2720.44,0.0,2720.44
2008-08-06,2721.69,2721.69,2721.69,2721.69,0.0,2721.69
2008-08-05,2703.08,2703.08,2703.08,2703.08,0.0,2703.08
2008-08-04,2773.15,2773.15,2773.15,2773.15,0.0,2773.15
2008-08-01,2840.79,2840.79,2840.79,2840.79,0.0,2840.79
2008-07-31,2805.21,2805.21,2805.21,2805.21,0.0,2805.21
2008-07-30,2884.38,2884.38,2884.38,2884.38,0.0,2884.38
2008-07-29,2905.63,2905.63,2905.63,2905.63,0.0,2905.63
2008-07-28,2960.85,2960.85,2960.85,2960.85,0.0,2960.85
2008-07-25,2939.2,2939.2,2939.2,2939.2,0.0,2939.2
2008-07-24,2977.36,2977.36,2977.36,2977.36,0.0,2977.36
2008-07-23,2883.32,2883.32,2883.32,2883.32,0.0,2883.32
2008-07-22,2904.74,2904.74,2904.74,2904.74,0.0,2904.74
2008-07-21,2911.05,2911.05,2911.05,2911.05,0.0,2911.05
2008-07-18,2815.46,2815.46,2815.46,2815.46,0.0,2815.46
2008-07-17,2718.07,2718.07,2718.07,2718.07,0.0,2718.07
2008-07-16,2745.6,2745.6,2745.6,2745.6,0.0,2745.6
2008-07-15,2852.98,2852.98,2852.98,2852.98,0.0,2852.98
2008-07-14,2975.87,2975.87,2975.87,2975.87,0.0,2975.87
2008-07-11,2953.5,2953.5,2953.5,2953.5,0.0,2953.5
2008-07-10,2973.73,2973.73,2973.73,2973.73,0.0,2973.73
2008-07-09,3015.13,3015.13,3015.13,3015.13,0.0,3015.13
2008-07-08,2901.84,2901.84,2901.84,2901.84,0.0,2901.84
2008-07-07,2882.76,2882.76,2882.76,2882.76,0.0,2882.76
2008-07-04,2741.85,2741.85,2741.85,2741.85,0.0,2741.85
2008-07-03,2760.61,2760.61,2760.61,2760.61,0.0,2760.61
2008-07-02,2699.6,2699.6,2699.6,2699.6,0.0,2699.6
2008-07-01,2698.35,2698.35,2698.35,2698.35,0.0,2698.35
2008-06-30,2791.82,2791.82,2791.82,2791.82,0.0,2791.82
2008-06-27,2816.02,2816.02,2816.02,2816.02,0.0,2816.02
2008-06-26,2980.91,2980.91,2980.91,2980.91,0.0,2980.91
2008-06-25,2969.54,2969.54,2969.54,2969.54,0.0,2969.54
2008-06-24,2851.92,2851.92,2851.92,2851.92,0.0,2851.92
2008-06-23,2789.94,2789.94,2789.94,2789.94,0.0,2789.94
2008-06-20,2849.67,2849.67,2849.67,2849.67,0.0,2849.67
2008-06-19,2773.08,2773.08,2773.08,2773.08,0.0,2773.08
2008-06-18,2991.27,2991.27,2991.27,2991.27,0.0,2991.27
2008-06-17,2842.68,2842.68,2842.68,2842.68,0.0,2842.68
2008-06-16,2952.24,2952.24,2952.24,2952.24,0.0,2952.24
2008-06-13,2979.12,2979.12,2979.12,2979.12,0.0,2979.12
2008-06-12,3084.63,3084.63,3084.63,3084.63,0.0,3084.63
2008-06-11,3140.3,3140.3,3140.3,3140.3,0.0,3140.3
2008-06-10,3206.56,3206.56,3206.56,3206.56,0.0,3206.56
2008-06-09,3489.5,3489.5,3489.5,3489.5,0.0,3489.5
2008-06-06,3489.5,3489.5,3489.5,3489.5,0.0,3489.5
2008-06-05,3512.14,3512.14,3512.14,3512.14,0.0,3512.14
2008-06-04,3546.92,3546.92,3546.92,3546.92,0.0,3546.92
2008-06-03,3614.11,3614.11,3614.11,3614.11,0.0,3614.11
2008-06-02,3625.83,3625.83,3625.83,3625.83,0.0,3625.83
2008-05-30,3611.33,3611.33,3611.33,3611.33,0.0,3611.33
2008-05-29,3580.87,3580.87,3580.87,3580.87,0.0,3580.87
2008-05-28,3676.23,3676.23,3676.23,3676.23,0.0,3676.23
2008-05-27,3576.2,3576.2,3576.2,3576.2,0.0,3576.2
2008-05-26,3559.22,3559.22,3559.22,3559.22,0.0,3559.22
2008-05-23,3675.15,3675.15,3675.15,3675.15,0.0,3675.15
2008-05-22,3711.44,3711.44,3711.44,3711.44,0.0,3711.44
2008-05-21,3783.05,3783.05,3783.05,3783.05,0.0,3783.05
2008-05-20,3710.82,3710.82,3710.82,3710.82,0.0,3710.82
2008-05-19,3914.07,3914.07,3914.07,3914.07,0.0,3914.07
2008-05-16,3936.12,3936.12,3936.12,3936.12,0.0,3936.12
2008-05-15,3948.09,3948.09,3948.09,3948.09,0.0,3948.09
2008-05-14,3975.78,3975.78,3975.78,3975.78,0.0,3975.78
2008-05-13,3851.69,3851.69,3851.69,3851.69,0.0,3851.69
2008-05-12,3904.92,3904.92,3904.92,3904.92,0.0,3904.92
2008-05-09,3878.92,3878.92,3878.92,3878.92,0.0,3878.92
2008-05-08,3925.04,3925.04,3925.04,3925.04,0.0,3925.04
2008-05-07,3821.32,3821.32,3821.32,3821.32,0.0,3821.32
2008-05-06,4010.89,4010.89,4010.89,4010.89,0.0,4010.89
2008-05-05,4055.78,4055.78,4055.78,4055.78,0.0,4055.78
2008-05-02,3959.12,3959.12,3959.12,3959.12,0.0,3959.12
2008-05-01,3959.12,3959.12,3959.12,3959.12,0.0,3959.12
2008-04-30,3959.12,3959.12,3959.12,3959.12,0.0,3959.12
2008-04-29,3776.94,3776.94,3776.94,3776.94,0.0,3776.94
2008-04-28,3729.15,3729.15,3729.15,3729.15,0.0,3729.15
2008-04-25,3803.07,3803.07,3803.07,3803.07,0.0,3803.07
2008-04-24,3774.5,3774.5,3774.5,3774.5,0.0,3774.5
2008-04-23,3453.73,3453.73,3453.73,3453.73,0.0,3453.73
2008-04-22,3296.28,3296.28,3296.28,3296.28,0.0,3296.28
2008-04-21,3267.55,3267.55,3267.55,3267.55,0.0,3267.55
2008-04-18,3272.5,3272.5,3272.5,3272.5,0.0,3272.5
2008-04-17,3386.63,3386.63,3386.63,3386.63,0.0,3386.63
2008-04-16,3494.02,3494.02,3494.02,3494.02,0.0,3494.02
2008-04-15,3583.3,3583.3,3583.3,3583.3,0.0,3583.3
2008-04-14,3536.33,3536.33,3536.33,3536.33,0.0,3536.33
2008-04-11,3783.73,3783.73,3783.73,3783.73,0.0,3783.73
2008-04-10,3754.72,3754.72,3754.72,3754.72,0.0,3754.72
2008-04-09,3688.12,3688.12,3688.12,3688.12,0.0,3688.12
2008-04-08,3891.06,3891.06,3891.06,3891.06,0.0,3891.06
2008-04-07,3845.82,3845.82,3845.82,3845.82,0.0,3845.82
2008-04-04,3650.7,3650.7,3650.7,3650.7,0.0,3650.7
2008-04-03,3650.7,3650.7,3650.7,3650.7,0.0,3650.7
2008-04-02,3547.98,3547.98,3547.98,3547.98,0.0,3547.98
2008-04-01,3582.85,3582.85,3582.85,3582.85,0.0,3582.85
2008-03-31,3790.53,3790.53,3790.53,3790.53,0.0,3790.53
2008-03-28,3918.16,3918.16,3918.16,3918.16,0.0,3918.16
2008-03-27,3748.92,3748.92,3748.92,3748.92,0.0,3748.92
2008-03-26,3914.37,3914.37,3914.37,3914.37,0.0,3914.37
2008-03-25,3905.77,3905.77,3905.77,3905.77,0.0,3905.77
2008-03-24,3857.09,3857.09,3857.09,3857.09,0.0,3857.09
2008-03-21,4037.83,4037.83,4037.83,4037.83,0.0,4037.83
2008-03-20,4001.83,4001.83,4001.83,4001.83,0.0,4001.83
